SENT_ID,SENT_CONTENT,PHEN_ID,PHEN,WIKI_SUMMARY,WIKI_URL,WIKI_SEARCH_CONTENT
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",86,accounting,,https://en.wikipedia.org/wiki/Financial_accounting,Financial accounting
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",86,accounting,,https://en.wikipedia.org/wiki/Governmental_accounting,Governmental accounting
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",86,accounting,,https://en.wikipedia.org/wiki/Accounting_software,Accounting software
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",86,accounting,,https://en.wikipedia.org/wiki/Accounting_standard,Accounting standard
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",86,accounting,,https://en.wikipedia.org/wiki/Cost_accounting,Cost accounting
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",86,accounting,,https://en.wikipedia.org/wiki/Accounting_records,Accounting records
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",86,accounting,,https://en.wikipedia.org/wiki/Creative_accounting,Creative accounting
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/Video_on_demand,Video on demand
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/Induced_demand,Induced demand
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/Aggregate_demand,Aggregate demand
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/List_of_According_to_Jim_episodes,List of According to Jim episodes
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/Jim_Belushi,Jim Belushi
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/Last_Night_(2010_film),Last Night (2010 film)
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/The_Last_Duel_(2021_film),The Last Duel (2021 film)
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/Howard_Stern,Howard Stern
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,https://en.wikipedia.org/wiki/The_Last_Airbender,The Last Airbender
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",89,demand last year according,,"https://en.wikipedia.org/wiki/Long,_Long_Time_(The_Last_of_Us)","Long, Long Time (The Last of Us)"
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",90,research firm,,https://en.wikipedia.org/wiki/Hindenburg_Research,Hindenburg Research
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",90,research firm,,https://en.wikipedia.org/wiki/List_of_marketing_research_firms,List of marketing research firms
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",90,research firm,,https://en.wikipedia.org/wiki/Nielsen_Media_Research,Nielsen Media Research
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",90,research firm,,https://en.wikipedia.org/wiki/G-Research,G-Research
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",90,research firm,,https://en.wikipedia.org/wiki/Digital_Research,Digital Research
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",90,research firm,,https://en.wikipedia.org/wiki/List_of_U.S._states_by_the_number_of_millionaire_households,List of U.S. states by the number of millionaire households
8," The International Energy Agency forecasts that jet fuel will drive 44prca of the 1dtta9 million barrels a day of global oil-demand growth that it expects this year, after accounting for less than 6prca of demand last year, according to research firm Rystad Energy",90,research firm,,https://en.wikipedia.org/wiki/Marketing_research,Marketing research
